tract_id,house_num,shape_area,shape_length,target
17031840300,1324,2998049.099246415,233741.9736233842,0
17031841000,135,6423000.1931758765,116271.65991632073,0
17031841100,652,3704542.625328372,177739.51987302012,0
17031841400,243,739754.6163823494,53410.872550166714,0
17031841500,341,1323291.019550075,85053.4797260362,0
17031841600,156,330371.3007630686,30569.521387346518,0
17031841700,215,895483.2948809303,50172.18384219756,0
17031841800,804,1721654.0471048867,148377.24075803877,0
17031841900,457,13630336.576871034,296878.1611246662,0
17031842000,195,2700819.4405724374,85394.57229552526,0
17031842200,314,10194831.082495926,211093.96959226407,0
17031842300,342,7112392.6466571735,177859.40090996705,0
17031842400,1730,7336264.265198837,340940.1883976934,0
