tract_id,house_num,shape_area,shape_length,target
06037275101,304,1093386.5296443272,67647.52402921132,0
06037275102,622,1709345.1817436088,128282.13266645669,0
06037275302,657,5735481.874686632,226392.89082617566,0
06037275311,1377,4017096.9571109815,283531.54331056867,0
06037275602,551,12649696.325644225,321004.0845617156,0
06037275603,836,2757535.913629346,182360.6951581461,0
06037276601,1253,3818276.244343222,275093.245781024,0
06037276603,165,3019617.5102675017,96063.72767540114,0
06037276604,600,3934336.2608292615,185091.00883512513,0
06037278001,777,3463345.2000234784,182431.29691174818,0
06037278102,631,1783035.207817279,133319.8072133769,0
06037291120,375,3306294.2346871328,113614.80871673154,0
06037291220,558,2442212.2758036777,136864.84179273428,0
06037293201,1256,3149450.8012023848,245950.9928145879,0
06037293202,764,5301351.674831184,226119.2598503888,0
06037293301,822,3353036.993241753,194756.824885761,0
06037293302,1028,4518378.818843332,249611.13558137254,0
06037293304,654,1869203.992314959,137077.39513869226,0
06037293306,743,1954006.6295251572,148047.4869402293,0
06037293307,276,1304845.9760679982,74941.92706937526,0
06037294110,910,2949373.5163476677,193520.0636980746,0
06037294120,511,2058650.0496330461,109323.50567133297,0
06037294301,559,1566675.1023075825,115149.18865653811,0
06037294302,826,2151127.0521217952,164533.6117325794,0
06037294410,571,2565070.9176015365,144715.80780652596,0
06037294421,390,2954819.818770035,122664.87529757695,0
06037294510,593,1556236.427122809,119752.84531611128,0
06037294520,513,1403432.9806076975,107024.28181887494,0
06037294610,654,2093372.278226737,145962.98330405538,0
06037294620,703,2819757.4334922535,151065.69224158936,0
06037294701,469,4391007.682010941,161597.92727562433,0
06037294810,315,970746.5812009207,69171.54189854833,0
06037294820,305,1173060.1356482168,71889.50885931427,0
06037294830,482,2205278.5551979416,118104.47431604397,0
06037295103,1027,6658390.842330835,322313.75868366205,0
06037296210,333,1241126.7373431353,72523.15244877715,0
06037296220,226,2336293.3072530646,88570.4556498857,0
06037296401,855,3187432.1420849185,210135.73641302466,0
06037296402,1024,2282876.531383454,189440.9871569078,0
06037296901,551,2090155.6701900868,128087.55057688625,0
06037296902,522,2020130.7005561665,125880.58632737672,0
06037297110,451,1832236.5510383844,106769.98586364926,0
06037297120,447,1365718.1337175646,93640.09425748304,0
06037297201,450,1326086.8477140018,95529.46404444591,0
06037297202,798,1823244.429390803,150583.28283910488,0
06037297601,423,1622678.7718165116,101012.83728830887,0
06037297602,736,1912528.4993393023,149413.64482587512,0
06037300301,2103,6554005.177950931,458266.62419718,0
06037300501,933,2714499.631323902,191072.31684056012,0
06037300502,983,3523483.51110554,231535.68650746002,0
06037300901,2214,7679623.430867894,515653.3468206796,0
06037300902,768,2253567.6863700524,164689.11693888484,0
06037301203,467,2238631.4653251697,127055.03802332643,0
